HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.VIDEOA,Input.DESCA,Input.VIDEOB,Input.DESCB,Input.VIDEOC,Input.DESCC,Input.VIDEOD,Input.DESCD,Input.VIDEOE,Input.DESCE,Answer.A-rank,Answer.B-rank,Answer.C-rank,Answer.D-rank,Answer.E-rank,Answer.input-desc,Approve,Reject
3P6ENY9P79WPA0M56SM0ZDQRLU1IHN,3KAKS2ULSEKK0JBALT7YP4TOEL1MTH,Rank descriptions of objects by naturalness,"View 5 videos of a virtual avatar describing or indicating an object in a scene, and rank the descriptions by which you think is most natural","object, description, ranking, referring, expression",$0.10,Tue Jan 08 11:20:12 PST 2019,9,BatchId:3493581;OriginalHitTemplateId:928390828;,1800,259200,Fri Jan 18 16:43:29 PST 2019,,,3TUI152ZZBNT97N47DTQ4BXSGO41Q4,A3P2EXV8LIPUVI,Approved,Tue Jan 08 11:21:41 PST 2019,Tue Jan 08 11:40:08 PST 2019,Fri Jan 11 11:40:08 PST 2019,Tue Jan 08 17:19:54 PST 2019,,,1107,100% (36/36),100% (36/36),100% (36/36),https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-161146.mp4,,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-161200.mp4,The purple block behind the plate.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-161214.mp4,The purple block behind the plate.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-161228.mp4,That purple block.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-161242.mp4,That purple block behind the plate.,5,3,2,1,5,,,
3P7RGTLO6ED1684F0PXKV7I0030AKF,3KAKS2ULSEKK0JBALT7YP4TOEL1MTH,Rank descriptions of objects by naturalness,"View 5 videos of a virtual avatar describing or indicating an object in a scene, and rank the descriptions by which you think is most natural","object, description, ranking, referring, expression",$0.10,Tue Jan 08 11:20:11 PST 2019,9,BatchId:3493581;OriginalHitTemplateId:928390828;,1800,259200,Fri Jan 18 17:01:54 PST 2019,,,32EYX73OY099U5T2MGSAK3CUN74RUV,APBYO1615K1SZ,Approved,Tue Jan 08 11:22:32 PST 2019,Tue Jan 08 11:31:31 PST 2019,Fri Jan 11 11:31:31 PST 2019,Tue Jan 08 11:34:38 PST 2019,,,539,89% (31/35),89% (31/35),89% (31/35),https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-152843.mp4,,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-152856.mp4,The red block in front of the purple block.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-152910.mp4,"The red block in front of the other red block, in front of the purple block and right of the knife.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-152925.mp4,That red block in front of the other red block and in front of the purple block.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-152939.mp4,This red block right of the knife.,1,2,3,5,4,,,
3P7RGTLO6ED1684F0PXKV7I0030AKF,3KAKS2ULSEKK0JBALT7YP4TOEL1MTH,Rank descriptions of objects by naturalness,"View 5 videos of a virtual avatar describing or indicating an object in a scene, and rank the descriptions by which you think is most natural","object, description, ranking, referring, expression",$0.10,Tue Jan 08 11:20:11 PST 2019,9,BatchId:3493581;OriginalHitTemplateId:928390828;,1800,259200,Fri Jan 18 17:01:54 PST 2019,,,3FE2ERCCZX8T5NTQD2CCG2KQ43SOPN,A3AM9JHTS7537G,Approved,Tue Jan 08 11:22:16 PST 2019,Tue Jan 08 11:49:17 PST 2019,Fri Jan 11 11:49:17 PST 2019,Tue Jan 08 17:13:03 PST 2019,,,1621,100% (18/18),100% (18/18),100% (18/18),https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-152843.mp4,,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-152856.mp4,The red block in front of the purple block.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-152910.mp4,"The red block in front of the other red block, in front of the purple block and right of the knife.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-152925.mp4,That red block in front of the other red block and in front of the purple block.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-152939.mp4,This red block right of the knife.,4,5,2,2,1,That red block in front of the other red block and in front of the purple block.,,
3P7RGTLO6ED1684F0PXKV7I0030AKF,3KAKS2ULSEKK0JBALT7YP4TOEL1MTH,Rank descriptions of objects by naturalness,"View 5 videos of a virtual avatar describing or indicating an object in a scene, and rank the descriptions by which you think is most natural","object, description, ranking, referring, expression",$0.10,Tue Jan 08 11:20:11 PST 2019,9,BatchId:3493581;OriginalHitTemplateId:928390828;,1800,259200,Fri Jan 18 17:01:54 PST 2019,,,3KIBXJ1WD5USUWWA0A74KLYRAUTKOR,A1Q9SJY06JLVL4,Approved,Tue Jan 08 11:43:27 PST 2019,Tue Jan 08 11:57:54 PST 2019,Fri Jan 11 11:57:54 PST 2019,Tue Jan 08 16:54:31 PST 2019,,,867,100% (39/39),100% (39/39),100% (39/39),https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-152843.mp4,,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-152856.mp4,The red block in front of the purple block.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-152910.mp4,"The red block in front of the other red block, in front of the purple block and right of the knife.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-152925.mp4,That red block in front of the other red block and in front of the purple block.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-152939.mp4,This red block right of the knife.,4,3,1,5,2,,,
3P7RGTLO6ED1684F0PXKV7I0030AKF,3KAKS2ULSEKK0JBALT7YP4TOEL1MTH,Rank descriptions of objects by naturalness,"View 5 videos of a virtual avatar describing or indicating an object in a scene, and rank the descriptions by which you think is most natural","object, description, ranking, referring, expression",$0.10,Tue Jan 08 11:20:11 PST 2019,9,BatchId:3493581;OriginalHitTemplateId:928390828;,1800,259200,Fri Jan 18 17:01:54 PST 2019,,,3L6L49WXW0XL8K1PA3OP4Y94WDY54H,A2UC4H3EHIMWGC,Rejected,Tue Jan 08 11:42:20 PST 2019,Tue Jan 08 11:55:54 PST 2019,Fri Jan 11 11:55:54 PST 2019,,Tue Jan 08 17:01:58 PST 2019,"Your answer may have been rejected because:
1) More than 3 items were tied.
2) Rankings were not given as a number 1-5 (i.e., text, or numbers outside 1-5 range).
3) Rankings were 1-2-3-4-5 or 5-4-3-2-1 without specifying that this was intentional. If you do not specify, I must be cautious and assume you are a bot.
4) You copied text from a ""good example"" into the optional field. Please don't do this as it looks like a bot trying to game the system.",814,20% (4/20),20% (4/20),20% (4/20),https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-152843.mp4,,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-152856.mp4,The red block in front of the purple block.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-152910.mp4,"The red block in front of the other red block, in front of the purple block and right of the knife.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-152925.mp4,That red block in front of the other red block and in front of the purple block.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-152939.mp4,This red block right of the knife.,2,1,4,3,5,"Some ties are allowed if you feel a few options are equally good, and the optional description may be left blank if you feel your #1 choice(s) can't be significantly improved upon",,
3P7RGTLO6ED1684F0PXKV7I0030AKF,3KAKS2ULSEKK0JBALT7YP4TOEL1MTH,Rank descriptions of objects by naturalness,"View 5 videos of a virtual avatar describing or indicating an object in a scene, and rank the descriptions by which you think is most natural","object, description, ranking, referring, expression",$0.10,Tue Jan 08 11:20:11 PST 2019,9,BatchId:3493581;OriginalHitTemplateId:928390828;,1800,259200,Fri Jan 18 17:01:54 PST 2019,,,3UNH76FOCS5ZEY0FR9TI1POXDCOMYG,A3AHAY1VIJDCGX,Approved,Tue Jan 08 17:02:04 PST 2019,Tue Jan 08 17:22:46 PST 2019,Fri Jan 11 17:22:46 PST 2019,Tue Jan 08 17:25:14 PST 2019,,,1242,86% (31/36),86% (31/36),86% (31/36),https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-152843.mp4,,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-152856.mp4,The red block in front of the purple block.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-152910.mp4,"The red block in front of the other red block, in front of the purple block and right of the knife.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-152925.mp4,That red block in front of the other red block and in front of the purple block.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-152939.mp4,This red block right of the knife.,2,1,4,3,5,,,
3P7RGTLO6ED1684F0PXKV7I0030AKF,3KAKS2ULSEKK0JBALT7YP4TOEL1MTH,Rank descriptions of objects by naturalness,"View 5 videos of a virtual avatar describing or indicating an object in a scene, and rank the descriptions by which you think is most natural","object, description, ranking, referring, expression",$0.10,Tue Jan 08 11:20:11 PST 2019,9,BatchId:3493581;OriginalHitTemplateId:928390828;,1800,259200,Fri Jan 18 17:01:54 PST 2019,,,3V5Q80FXIXR8RRZYS6H8WMEMY3C23T,A2DT1Y0XOGKPS5,Rejected,Tue Jan 08 11:45:28 PST 2019,Tue Jan 08 11:54:19 PST 2019,Fri Jan 11 11:54:19 PST 2019,,Tue Jan 08 17:01:54 PST 2019,"Your answer may have been rejected because:
1) More than 3 items were tied.
2) Rankings were not given as a number 1-5 (i.e., text, or numbers outside 1-5 range).
3) Rankings were 1-2-3-4-5 or 5-4-3-2-1 without specifying that this was intentional. If you do not specify, I must be cautious and assume you are a bot.
4) You copied text from a ""good example"" into the optional field. Please don't do this as it looks like a bot trying to game the system.",531,91% (41/45),91% (41/45),91% (41/45),https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-152843.mp4,,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-152856.mp4,The red block in front of the purple block.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-152910.mp4,"The red block in front of the other red block, in front of the purple block and right of the knife.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-152925.mp4,That red block in front of the other red block and in front of the purple block.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-152939.mp4,This red block right of the knife.,5,4,3,2,1,,,
3P7RGTLO6ED1684F0PXKV7I0030AKF,3KAKS2ULSEKK0JBALT7YP4TOEL1MTH,Rank descriptions of objects by naturalness,"View 5 videos of a virtual avatar describing or indicating an object in a scene, and rank the descriptions by which you think is most natural","object, description, ranking, referring, expression",$0.10,Tue Jan 08 11:20:11 PST 2019,9,BatchId:3493581;OriginalHitTemplateId:928390828;,1800,259200,Fri Jan 18 17:01:54 PST 2019,,,3WZ36BJEV3G7ELXOQEGAFSLOM7UBTB,A3W5BTNHDA9U64,Approved,Tue Jan 08 11:21:33 PST 2019,Tue Jan 08 11:48:39 PST 2019,Fri Jan 11 11:48:39 PST 2019,Tue Jan 08 17:25:21 PST 2019,,,1626,100% (23/23),100% (23/23),100% (23/23),https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-152843.mp4,,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-152856.mp4,The red block in front of the purple block.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-152910.mp4,"The red block in front of the other red block, in front of the purple block and right of the knife.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-152925.mp4,That red block in front of the other red block and in front of the purple block.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-152939.mp4,This red block right of the knife.,2,3,4,5,1,,,
3P7RGTLO6ED1684F0PXKV7I0030AKF,3KAKS2ULSEKK0JBALT7YP4TOEL1MTH,Rank descriptions of objects by naturalness,"View 5 videos of a virtual avatar describing or indicating an object in a scene, and rank the descriptions by which you think is most natural","object, description, ranking, referring, expression",$0.10,Tue Jan 08 11:20:11 PST 2019,9,BatchId:3493581;OriginalHitTemplateId:928390828;,1800,259200,Fri Jan 18 17:01:54 PST 2019,,,3ZPBJO59KP1AO94D4GQRWZ60EZJDHK,A1CP4HLV04V5H6,Approved,Tue Jan 08 11:45:52 PST 2019,Tue Jan 08 12:03:14 PST 2019,Fri Jan 11 12:03:14 PST 2019,Tue Jan 08 16:47:53 PST 2019,,,1042,100% (31/31),100% (31/31),100% (31/31),https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-152843.mp4,,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-152856.mp4,The red block in front of the purple block.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-152910.mp4,"The red block in front of the other red block, in front of the purple block and right of the knife.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-152925.mp4,That red block in front of the other red block and in front of the purple block.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-152939.mp4,This red block right of the knife.,4,5,3,5,3,,,
3P7RGTLO6ED1684F0PXKV7I0030AKF,3KAKS2ULSEKK0JBALT7YP4TOEL1MTH,Rank descriptions of objects by naturalness,"View 5 videos of a virtual avatar describing or indicating an object in a scene, and rank the descriptions by which you think is most natural","object, description, ranking, referring, expression",$0.10,Tue Jan 08 11:20:11 PST 2019,9,BatchId:3493581;OriginalHitTemplateId:928390828;,1800,259200,Fri Jan 18 17:01:54 PST 2019,,,3ZQIG0FLQEGEFGZOQ0CL3OMUTUZWV1,A3MJO9U6J3TFKR,Approved,Tue Jan 08 11:45:14 PST 2019,Tue Jan 08 12:11:27 PST 2019,Fri Jan 11 12:11:27 PST 2019,Tue Jan 08 17:17:01 PST 2019,,,1573,100% (20/20),100% (20/20),100% (20/20),https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-152843.mp4,,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-152856.mp4,The red block in front of the purple block.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-152910.mp4,"The red block in front of the other red block, in front of the purple block and right of the knife.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-152925.mp4,That red block in front of the other red block and in front of the purple block.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-152939.mp4,This red block right of the knife.,4,5,3,5,3,,,
3P7RGTLO6ED1684F0PXKV7I0030KAP,3KAKS2ULSEKK0JBALT7YP4TOEL1MTH,Rank descriptions of objects by naturalness,"View 5 videos of a virtual avatar describing or indicating an object in a scene, and rank the descriptions by which you think is most natural","object, description, ranking, referring, expression",$0.10,Tue Jan 08 11:20:12 PST 2019,8,BatchId:3493581;OriginalHitTemplateId:928390828;,1800,259200,Fri Jan 18 11:20:12 PST 2019,,,37FMASSAYCRH57HDW2H61LJFBRMBI4,A1TUQKNUWOPBKA,Approved,Tue Jan 08 11:44:53 PST 2019,Tue Jan 08 11:58:50 PST 2019,Fri Jan 11 11:58:50 PST 2019,Tue Jan 08 16:56:58 PST 2019,,,837,98% (40/41),98% (40/41),98% (40/41),https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-155406.mp4,,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-155419.mp4,The green block left of the knife and left of the other green block.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-155433.mp4,The green block left of the knife and left of the other green block.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-155447.mp4,This green block behind the purple block and left of the other green block.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-155502.mp4,That green block.,4,5,3,5,4,,,
3P7RGTLO6ED1684F0PXKV7I0030KAP,3KAKS2ULSEKK0JBALT7YP4TOEL1MTH,Rank descriptions of objects by naturalness,"View 5 videos of a virtual avatar describing or indicating an object in a scene, and rank the descriptions by which you think is most natural","object, description, ranking, referring, expression",$0.10,Tue Jan 08 11:20:12 PST 2019,8,BatchId:3493581;OriginalHitTemplateId:928390828;,1800,259200,Fri Jan 18 11:20:12 PST 2019,,,3EFVCAY5L39UYK3CB8IWMK8EGZN8J9,A2VMP1KLOXRHBV,Approved,Tue Jan 08 11:36:11 PST 2019,Tue Jan 08 11:39:54 PST 2019,Fri Jan 11 11:39:54 PST 2019,Tue Jan 08 17:12:56 PST 2019,,,223,100% (1/1),100% (1/1),100% (1/1),https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-155406.mp4,,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-155419.mp4,The green block left of the knife and left of the other green block.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-155433.mp4,The green block left of the knife and left of the other green block.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-155447.mp4,This green block behind the purple block and left of the other green block.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-155502.mp4,That green block.,2,4,5,3,1,The green block the person is pointing to,,
3P7RGTLO6ED1684F0PXKV7I0030KAP,3KAKS2ULSEKK0JBALT7YP4TOEL1MTH,Rank descriptions of objects by naturalness,"View 5 videos of a virtual avatar describing or indicating an object in a scene, and rank the descriptions by which you think is most natural","object, description, ranking, referring, expression",$0.10,Tue Jan 08 11:20:12 PST 2019,8,BatchId:3493581;OriginalHitTemplateId:928390828;,1800,259200,Fri Jan 18 11:20:12 PST 2019,,,3GFK2QRXX9HXHMK9K9U8ZQSVG6XW5U,A1KILWESE344I6,Approved,Tue Jan 08 11:44:42 PST 2019,Tue Jan 08 12:00:57 PST 2019,Fri Jan 11 12:00:57 PST 2019,Tue Jan 08 16:51:10 PST 2019,,,975,95% (36/38),95% (36/38),95% (36/38),https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-155406.mp4,,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-155419.mp4,The green block left of the knife and left of the other green block.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-155433.mp4,The green block left of the knife and left of the other green block.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-155447.mp4,This green block behind the purple block and left of the other green block.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-155502.mp4,That green block.,5,4,5,3,5,,,
3P7RGTLO6ED1684F0PXKV7I0030KAP,3KAKS2ULSEKK0JBALT7YP4TOEL1MTH,Rank descriptions of objects by naturalness,"View 5 videos of a virtual avatar describing or indicating an object in a scene, and rank the descriptions by which you think is most natural","object, description, ranking, referring, expression",$0.10,Tue Jan 08 11:20:12 PST 2019,8,BatchId:3493581;OriginalHitTemplateId:928390828;,1800,259200,Fri Jan 18 11:20:12 PST 2019,,,3IGI0VL647KT22HDXNZKCDFV4ORNOQ,A27JY3V78RDGFY,Approved,Tue Jan 08 11:23:10 PST 2019,Tue Jan 08 11:45:52 PST 2019,Fri Jan 11 11:45:52 PST 2019,Tue Jan 08 16:57:06 PST 2019,,,1362,100% (56/56),100% (56/56),100% (56/56),https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-155406.mp4,,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-155419.mp4,The green block left of the knife and left of the other green block.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-155433.mp4,The green block left of the knife and left of the other green block.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-155447.mp4,This green block behind the purple block and left of the other green block.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-155502.mp4,That green block.,2,5,4,1,3,,,
3P7RGTLO6ED1684F0PXKV7I0030KAP,3KAKS2ULSEKK0JBALT7YP4TOEL1MTH,Rank descriptions of objects by naturalness,"View 5 videos of a virtual avatar describing or indicating an object in a scene, and rank the descriptions by which you think is most natural","object, description, ranking, referring, expression",$0.10,Tue Jan 08 11:20:12 PST 2019,8,BatchId:3493581;OriginalHitTemplateId:928390828;,1800,259200,Fri Jan 18 11:20:12 PST 2019,,,3K5TEWLKGVBWELFJ1J862XDMEIVIV8,A2UF26QQNQOFCZ,Approved,Tue Jan 08 11:26:08 PST 2019,Tue Jan 08 11:42:53 PST 2019,Fri Jan 11 11:42:53 PST 2019,Tue Jan 08 17:12:56 PST 2019,,,1005,93% (56/60),93% (56/60),93% (56/60),https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-155406.mp4,,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-155419.mp4,The green block left of the knife and left of the other green block.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-155433.mp4,The green block left of the knife and left of the other green block.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-155447.mp4,This green block behind the purple block and left of the other green block.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-155502.mp4,That green block.,3,4,1,1,5,2,,
